player_id,name,birth_year,nationality,primary_position
86895,Aleksandar Stevanovic,1992.0,Germany,Midfield
86915,Mana Dembélé,1988.0,Mali,Attack
86916,Toni Leistner,1990.0,,Defender
86926,Alexander Merkel,1992.0,,Midfield
86930,Fabrice N'Sakala,1990.0,DR Congo,Defender
87162,Simon Makienok,1990.0,Denmark,Attack
87210,Davide Astori,1987.0,Italy,Defender
87282,Aleksandar Tonev,1990.0,Bulgaria,Attack
87409,Guillermo Sara,1987.0,Argentina,Goalkeeper
87422,Valentin Roberge,1987.0,Cyprus,Defender
87463,Marcelo Larrondo,1988.0,Argentina,Attack
87469,Cote,1989.0,Spain,Defender
87479,Alexander Söderlund,1987.0,Norway,Attack
87493,Diego Novaretti,1985.0,Argentina,Defender
87645,Bálint Bajner,1990.0,Hungary,Attack
87672,Junior Stanislas,1989.0,England,Attack
87856,Roderick Miranda,1991.0,Portugal,Defender
87884,Mário Rui,1991.0,Portugal,Defender
87893,Vasyl Pryima,1991.0,Ukraine,Defender
88067,Alejandro Faurlín,1986.0,Argentina,Midfield
88082,Silvio Romero,1988.0,Argentina,Attack
88103,James Rodríguez,1991.0,Colombia,Midfield
88262,Dedryck Boyata,1990.0,Belgium,Defender
88327,Bilal Ouali,1993.0,Algeria,Attack
88490,Aleix Vidal,1989.0,Spain,Attack
88528,Dani Hernández,1985.0,Venezuela,Goalkeeper
88542,Rubén Botta,1990.0,Argentina,Midfield
88590,Shkodran Mustafi,1992.0,Germany,Defender
88595,Mauro Vigorito,1990.0,Italy,Goalkeeper
88680,Luca Caldirola,1991.0,Italy,Defender
88682,Mattia De Sciglio,1992.0,Italy,Defender
88683,Mattia Destro,1991.0,Italy,Attack
88684,Giulio Donati,1990.0,Italy,Defender
88685,Antonio Donnarumma,1990.0,Italy,Goalkeeper
88706,Simone Romagnoli,1990.0,Italy,Defender
88712,Rodney Strasser,1990.0,Sierra Leone,Midfield
88713,Luca Tremolada,1991.0,Italy,Midfield
88721,Jeffrey Bruma,1991.0,Netherlands,Defender
88750,Nile Ranger,1991.0,England,Attack
88755,Kevin De Bruyne,1991.0,Belgium,Midfield
88909,Riccardo Saponara,1991.0,Italy,Midfield
88971,Jonathan Kodjia,1989.0,Cote d'Ivoire,Attack
89027,Fabián Rinaudo,1987.0,Argentina,Midfield
89215,Grenddy Perozo,1986.0,Venezuela,Defender
89231,Jóhann Berg Gudmundsson,1990.0,Iceland,Attack
89313,Eneko Bóveda,1988.0,Spain,Defender
89318,Borja Ekiza,1988.0,Spain,Defender
89325,Liassine Cadamuro,1988.0,Algeria,Defender
89330,Javi Ros,1990.0,Spain,Midfield
89450,Alexandre Coeff,1992.0,France,Defender
89473,Nacho Cases,1987.0,Spain,Midfield
89542,Janek Sternberg,1992.0,Germany,Defender
89591,Felix Klaus,1992.0,Germany,Attack
89592,Marvin Plattenhardt,1992.0,,Defender
89618,Xabi Irureta,1986.0,Spain,Goalkeeper
89637,William Rémy,1991.0,France,Defender
89643,Kévin Gomis,1989.0,France,Defender
89650,Johannes Geis,1993.0,Germany,Midfield
89659,Shawn Parker,1993.0,Germany,Attack
89701,Charles Aránguiz,1989.0,Chile,Midfield
89708,Junior Fernandes,1988.0,Chile,Attack
89718,Eduardo Vargas,1989.0,Chile,Attack
89726,Jon Aurtenetxe,1992.0,Spain,Defender
89733,Álex Fernández,1992.0,Spain,Midfield
89783,Carlos Labrín,1990.0,Chile,Defender
90024,Alfred Finnbogason,1989.0,Iceland,Attack
90118,Soufiane Bidaoui,1990.0,Morocco,Attack
90273,Román Golobart,1992.0,Spain,Defender
90294,Tripy Makonda,1990.0,France,Defender
90368,Yassine El Ghanassy,1990.0,Belgium,Attack
90466,Gylfi Sigurdsson,1989.0,Iceland,Midfield
90489,Santiago García,1988.0,Argentina,Defender
90583,Laurent Depoitre,1988.0,Belgium,Attack
90660,Héldon,1988.0,Cape Verde,Attack
90681,Eliaquim Mangala,1991.0,France,Defender
90836,Steve Cook,1991.0,England,Defender
90964,Joe Bennett,1990.0,England,Defender
91059,Joshua King,1992.0,Norway,Attack
91251,Cuco Martina,1989.0,Curacao,Defender
91317,Ashley Westwood,1990.0,England,Midfield
91415,Robert Beric,1991.0,Slovenia,Attack
91423,Vaclav Kadlec,1992.0,Czech Republic,Attack
91469,Kian Hansen,1989.0,Denmark,Defender
91716,Frederik Sörensen,1992.0,Denmark,Defender
91763,Pablo Hernández,1986.0,Chile,Midfield
91841,Ja-cheol Koo,1989.0,"Korea, South",Midfield
91845,Heung-min Son,1992.0,"Korea, South",Attack
91849,Thomas Delaney,1991.0,Denmark,Midfield
91885,Jesús Fernández,1988.0,Spain,Goalkeeper
91914,Davide Bertoncini,1991.0,Italy,Defender
91915,Luc Castaignos,1992.0,Netherlands,Attack
91931,Denys Boyko,1988.0,Ukraine,Goalkeeper
91956,Magaye Gueye,1990.0,Senegal,Attack
91970,Juan Cuadrado,1988.0,Colombia,Midfield
92109,Ryan Shotton,1988.0,England,Defender
92111,Orhan Ademi,1991.0,Switzerland,Attack
92141,Víctor Ibarbo,1990.0,Colombia,Attack
92180,Robert Mak,1991.0,Slovakia,Attack
92381,Sammy Ameobi,1992.0,England,Attack
92385,Yoann Andreu,1989.0,France,Defender
92469,Matt Ritchie,1989.0,Scotland,Midfield
92472,Akaki Gogia,1992.0,Germany,Attack
92569,Ousmane Coulibaly,1989.0,Mali,Defender
92571,Aaron Cresswell,1989.0,England,Defender
92572,Joel Ward,1989.0,England,Defender
92693,Darío Benedetto,1990.0,Argentina,Attack
92701,Vladimir Weiss,1989.0,Slovakia,Attack
92813,Víctor Pérez,1988.0,Spain,Midfield
92899,Marvin Zeegelaar,1990.0,,Defender
92947,Sergi Gómez,1992.0,Spain,Defender
93056,Emmanuel Frimpong,1992.0,Ghana,Midfield
93128,Kalidou Koulibaly,1991.0,Senegal,Defender
93142,Dani Torres,1989.0,Colombia,Midfield
93145,Adama Diomande,1990.0,Norway,Attack
93176,Marcos Rojo,1990.0,Argentina,Defender
93184,Nabil Bahoui,1991.0,Sweden,Attack
93309,Sambou Yatabaré,1989.0,Mali,Midfield
93330,Deivid,1989.0,Spain,Defender
93535,Michael Heinloth,1992.0,Germany,Defender
93552,Benedikt Saller,1992.0,Germany,Defender
93571,Florian Hartherz,1993.0,Germany,Midfield
93604,Lukas Kübler,1992.0,Germany,Defender
93626,Stuart O'Keefe,1991.0,England,Midfield
93658,Tim Albutat,1992.0,Germany,Midfield
93664,Abdelaziz Barrada,1989.0,Morocco,Midfield
93678,Gaëtan Charbonnier,1988.0,France,Attack
93690,Brice Dja Djedje,1990.0,Cote d'Ivoire,Midfield
93701,Christopher Glombard,1989.0,Martinique,Defender
93704,Josuha Guilavogui,1990.0,France,Midfield
93707,Christian Günter,1993.0,Germany,Defender
93720,Alexandre Lacazette,1991.0,France,Attack
93726,Paul Lasne,1989.0,France,Midfield
93730,Alexandre Letellier,1990.0,France,Goalkeeper
93732,Chris Mavinga,1991.0,DR Congo,Defender
93740,Willi Orbán,1992.0,Hungary,Defender
93744,Pape Paye,1990.0,France,Defender
93751,Kévin Rimane,1991.0,French Guiana,Defender
93758,Lamine Sané,1987.0,Senegal,Defender
93759,Matthieu Saunier,1990.0,France,Defender
93763,Alexander Schwolow,1992.0,Germany,Goalkeeper
93764,Malick Seck,1990.0,Senegal,Attack
93768,Richard Strebinger,1993.0,Austria,Goalkeeper
93795,Facundo Ferreyra,1991.0,Argentina,Attack
93805,Pelle Jensen,1992.0,Germany,Defender
93827,Steven Skrzybski,1992.0,Germany,Attack
93831,Tom Trybull,1993.0,Germany,Midfield
93841,Ben Zolinski,1992.0,Germany,Attack
93844,Leonardo Bittencourt,1993.0,Germany,Midfield
93853,Martin Kobylanski,1994.0,Germany,Midfield
93905,Muhamed Besic,1992.0,Bosnia-Herzegovina,Midfield
93922,Erik Durm,1992.0,Germany,Defender
93926,Johannes Wurtz,1992.0,Germany,Midfield
93935,Sergio Escudero,1989.0,Spain,Defender
93936,Kike García,1989.0,Spain,Attack
94005,Sead Kolasinac,1993.0,Bosnia-Herzegovina,Defender
94137,Kevin Möhwald,1993.0,Germany,Midfield
94167,Jerome Kiesewetter,1993.0,United States,Attack
94174,Christopher Avevor,1992.0,Germany,Defender
94199,Tolga Cigerci,1992.0,Türkiye,Midfield
94201,Robin Knoche,1992.0,Germany,Defender
94304,Goran Causic,1992.0,Serbia,Midfield
94305,Uros Cosic,1992.0,Serbia,Defender
94307,Filip Djuricic,1992.0,Serbia,Midfield
94308,Marko Dmitrovic,1992.0,Serbia,Goalkeeper
94414,Héctor Yuste,1988.0,Spain,Defender
94529,Stephan El Shaarawy,1992.0,Italy,Attack
94570,Manu Onwu,1988.0,Spain,Attack
94598,Stefan Wannenwetsch,,Germany,Midfield
94655,Jordan Bowery,1991.0,England,Attack
94674,Ilir Azemi,1992.0,Kosovo,Attack
94768,Rico Strieder,1992.0,Germany,Midfield
94783,Santiago Vergini,1988.0,Argentina,Defender
94807,Ognjen Vranjes,1989.0,Bosnia-Herzegovina,Defender
94936,Vincent Laurini,1989.0,France,Defender
94939,Uffe Bech,1993.0,Denmark,Attack
95182,Dragoș Grigore,1986.0,Romania,Defender
95280,Christian Cueva,1991.0,Peru,Midfield
95336,Hervé Lybohy,1983.0,Niger,Defender
95424,Kyle Walker,1990.0,England,Defender
95435,Connor Wickham,1993.0,England,Attack
95438,Marko Livaja,1993.0,Croatia,Attack
95480,Luso,1984.0,Spain,Midfield
95483,Abraham Minero,1986.0,Spain,Defender
95488,Edu Oriol,1986.0,Spain,Defender
95604,Gianni Bruno,1991.0,Belgium,Attack
95641,Darko Brasanac,1992.0,Serbia,Midfield
95680,Hervé Bazile,1990.0,Haiti,Attack
95732,Martin Braithwaite,1991.0,Denmark,Attack
95736,Leandro Chichizola,1990.0,Argentina,Goalkeeper
95755,Viktor Fischer,1994.0,Denmark,Attack
95810,Kieran Trippier,1990.0,England,Defender
95963,Germán Sánchez,1986.0,Spain,Defender
95976,Alex McCarthy,1989.0,England,Goalkeeper
96167,Amin Younes,1993.0,,Attack
96254,Pietro Terracciano,1990.0,Italy,Goalkeeper
96327,John Culma,1981.0,Colombia,Midfield
96341,Romelu Lukaku,1993.0,Belgium,Attack
96374,Tim Schraml,1993.0,Germany,Midfield
96454,Maxime Lestienne,1992.0,Belgium,Attack
96533,Youssef El Arabi,1987.0,Morocco,Attack
96540,Alfredo Ortuño,1991.0,Spain,Attack
96630,Ante Coric,1997.0,Croatia,Midfield
96718,Óscar de Marcos,1989.0,Spain,Defender
96754,Fabio Borini,1991.0,Italy,Attack
96758,Alessandro Crescenzi,1991.0,Italy,Defender
96806,Jacopo Sala,1991.0,Italy,Midfield
96828,Simone Zaza,1991.0,Italy,Attack
96853,Adrian Stoian,1991.0,Romania,Attack
98101,Marko Vesovic,1991.0,Montenegro,Defender
98240,Ciaran Clark,1989.0,Ireland,Defender
98249,Takashi Inui,1988.0,Japan,Attack
98262,Quentin Bernard,1989.0,France,Defender
98274,Jonathan Rivierez,1989.0,Martinique,Defender
98315,Walid Mesloub,1985.0,Algeria,Midfield
98322,Denis Cheryshev,1990.0,Russia,Attack
98334,Romain Alessandrini,1989.0,France,Attack
98349,Romain Hamouma,1987.0,France,Attack
98351,Kévin Bérigaud,1988.0,France,Attack
98356,Johann Durand,1981.0,France,Goalkeeper
98512,Serdar Gürler,1991.0,Türkiye,Attack
98596,John Guidetti,1992.0,Sweden,Attack
98888,Artur Ioniță,1990.0,Moldova,Midfield
99180,Federico Santander,1991.0,Paraguay,Attack
99189,Pelé,1991.0,Guinea-Bissau,Midfield
99227,Andrea Bertolacci,1991.0,Italy,Midfield
99232,Marco D'Alessandro,1991.0,Italy,Attack
99235,Niccolò Giannetti,1991.0,Italy,Attack
99254,Luigi Sepe,1991.0,Italy,Goalkeeper
99327,Isaac Cofie,1991.0,Ghana,Midfield
99331,Jannik Vestergaard,1992.0,Denmark,Defender
99343,Ander Herrera,1989.0,Spain,Midfield
99345,Ante Vukusic,1991.0,Croatia,Attack
99349,Julián Luque,1992.0,Spain,Midfield
99352,Rubén Pardo,1992.0,Spain,Midfield
99353,Portu,1992.0,Spain,Attack
99355,Víctor Álvarez,1993.0,Spain,Defender
99397,Karl Darlow,1990.0,Wales,Goalkeeper
99499,Rafael Martins,1989.0,Brazil,Attack
99523,Nícolas,1988.0,Brazil,Goalkeeper
99559,Alberto Perea,1990.0,Spain,Attack
99632,Cicinho,1986.0,Brazil,Defender
99922,Marc Bartra,1991.0,Spain,Defender
99924,Tano Bonnín,1990.0,Dominican Republic,Defender
99946,Mohamed Camara,1990.0,Guinea,Attack
100131,William Carvalho,1992.0,Portugal,Midfield
100497,Alejandro González,1988.0,Uruguay,Defender
100507,Juan Carlos Paredes,1987.0,Ecuador,Defender
100722,Lago Júnior,1990.0,Cote d'Ivoire,Attack
100986,Thomas Meunier,1991.0,Belgium,Defender
101118,Joel Robles,1990.0,Spain,Goalkeeper
101213,Pedro Obiang,1992.0,Equatorial Guinea,Midfield
101469,Gil,1987.0,Brazil,Defender
101500,Matej Vydra,1992.0,Czech Republic,Attack
101682,Scott Malone,1991.0,England,Defender
101742,Ángel Trujillo,1987.0,Spain,Defender
101913,Ramos Borges Emerson,1980.0,Brazil,Defender
101922,Fabio Pisacane,1986.0,Italy,Defender
102017,Jorginho,1991.0,Italy,Midfield
102132,Nicklas Helenius,1991.0,Denmark,Attack
102192,Luis Pedro Cavanda,1991.0,Belgium,Defender
102226,Thorgan Hazard,1993.0,Belgium,Midfield
102249,Maxwell Acosty,1991.0,Ghana,Attack
102258,Matthew Lowton,1989.0,England,Defender
102382,Michael Hefele,1990.0,Germany,Defender
102423,Leandro Cabrera,1991.0,Uruguay,Defender
102427,Sebastián Coates,1990.0,Uruguay,Defender
102470,Antonino Ragusa,1990.0,Italy,Attack
102558,Marco Verratti,1992.0,Italy,Midfield
102744,Sébastien Corchia,1990.0,France,Defender
102745,Luca Ceppitelli,1989.0,Italy,Defender
102750,Pietro De Giorgio,1983.0,Italy,Attack
102779,Yoann Wachter,1992.0,Gabon,Defender
102990,Fabrizio Grillo,1987.0,Italy,Defender
103004,Romulo Togni,1982.0,Brazil,Midfield
103054,Louis Poggi,1984.0,France,Midfield
103060,Gaëtan Belaud,1986.0,France,Defender
103064,Terrence Boyd,1991.0,United States,Attack
103310,Gotoku Sakai,1991.0,Japan,Defender
103427,Chris Smalling,1989.0,England,Defender
103547,Artjoms Rudnevs,1988.0,Latvia,Attack
103563,Tongo Doumbia,1989.0,Mali,Midfield
103565,Wahbi Khazri,1991.0,Tunisia,Attack
103667,Nicolai Lorenzoni,1992.0,Germany,Defender
103674,Campanharo,1992.0,Brazil,Midfield
103890,Luis Advíncula,1990.0,Peru,Defender
103916,Rafael Cabral,1990.0,Brazil,Goalkeeper
104124,Michail Antonio,1990.0,Jamaica,Attack
104223,Jordy Clasie,1991.0,Netherlands,Midfield
104290,Alessandro Iacobucci,1991.0,Italy,Goalkeeper
104414,Raphael Holzhauser,1993.0,Austria,Midfield
104466,Stefan Ristovski,1992.0,North Macedonia,Defender
104586,Lee Tomlin,1989.0,England,Attack
104597,Bram Nuytinck,1990.0,Netherlands,Defender
104725,Steve Morison,1983.0,Wales,Attack
104752,Konstantinos Manolas,1991.0,Greece,Defender
104941,Gedo,1984.0,Egypt,Attack
105388,Johan Martial,1991.0,France,Defender
105400,Romain Grange,1988.0,France,Midfield
105456,Fernando,1992.0,Brazil,Midfield
105470,Alisson,1992.0,Brazil,Goalkeeper
105521,Ciro Immobile,1990.0,Italy,Attack
105625,Fabio Sciacca,1989.0,Italy,Midfield
105892,Lucas Castro,1989.0,Argentina,Midfield
105899,Guido Pizarro,1990.0,Argentina,Midfield
106181,Jacques Zoua,1991.0,Cameroon,Attack
106225,Jérémy Cordoval,1990.0,Guadeloupe,Defender
106270,Florian Kainz,1992.0,Austria,Midfield
106306,Samuel Inkoom,1989.0,Ghana,Defender
106405,Jeffrey Gouweleeuw,1991.0,Netherlands,Defender
106825,Enzo Zidane,1995.0,France,Midfield
106837,Abdoulaye Ba,1991.0,Senegal,Defender
106872,Kevin Stöger,1993.0,Austria,Midfield
106987,Marcel Sabitzer,1994.0,Austria,Midfield
107010,Stefan Savic,1991.0,Montenegro,Defender
107184,Okan Aydin,1994.0,Turkey,Midfield
107350,Fraser Fyvie,1993.0,Scotland,Midfield
107427,Ikechi Anya,1988.0,Scotland,Midfield
107525,Facundo Bertoglio,1990.0,Argentina,Midfield
107574,Jonas Meffert,1994.0,Germany,Midfield
107617,Dionatan Teixeira,1992.0,Slovakia,Defender
107662,Ruben Gabrielsen,1992.0,Norway,Defender
107775,Frederik Rönnow,1992.0,Denmark,Goalkeeper
107958,Nicola Bellomo,1991.0,Italy,Midfield
108119,Aljaz Struna,1990.0,Slovenia,Defender
108354,Jordan Ayew,1991.0,Ghana,Attack
108390,Thibaut Courtois,1992.0,Belgium,Goalkeeper
108484,Emmanuel Badu,1990.0,Ghana,Midfield
108537,Jonas Hector,1990.0,Germany,Defender
108636,Nosa Igiebor,1990.0,Nigeria,Midfield
108650,Yuya Osako,1990.0,Japan,Attack
108725,Chris Wood,1991.0,New Zealand,Attack
108830,Aymen Abdennour,1989.0,Tunisia,Defender
108878,Adam Matthews,1992.0,Wales,Defender
108880,Koen Casteels,1992.0,Belgium,Goalkeeper
109008,Flávio Ferreira,1991.0,Portugal,Defender
109038,Dodô,1992.0,Brazil,Defender
109039,Loïc Poujol,1989.0,France,Midfield
109110,Nicolò Brighenti,1989.0,Italy,Defender
109256,Haris Seferovic,1992.0,,Attack
109436,Oliver Hüsing,1993.0,Germany,Defender
109598,Thomas Heurtaux,1988.0,France,Defender
109720,Joffrey Cuffaut,1988.0,France,Defender
109751,Onel Hernández,1993.0,Cuba,Attack
109792,Gianluca Korte,1990.0,Germany,Midfield
110036,Dominique Heintz,1993.0,Germany,Defender
110078,Eduardo,1989.0,Brazil,Midfield
110116,Jean-Christophe Bouet,1983.0,France,Goalkeeper
110268,Maka Mary,1989.0,France,Defender
110309,Lucas Orbán,1989.0,Argentina,Defender
110338,Luca Mora,1988.0,Italy,Midfield
110366,Sergio Araujo,1992.0,Argentina,Attack
110475,Dario Del Fabro,1995.0,Italy,Defender
110577,Damiano Zanon,1983.0,Italy,Defender
110622,Jonathan Mensah,1990.0,Ghana,Defender
110858,Benik Afobe,1993.0,DR Congo,Attack
110860,Luke Garbutt,1993.0,England,Defender
110861,Gary Gardner,1992.0,England,Midfield
110867,Jed Steer,1992.0,England,Goalkeeper
110868,Ryan Tunnicliffe,1992.0,England,Midfield
110923,Mattia Perin,1992.0,Italy,Goalkeeper
110925,Francesco Bardi,1992.0,Italy,Goalkeeper
110928,Lorenzo Crisetig,1993.0,Italy,Midfield
110931,Marco Fossati,1992.0,Italy,Midfield
111005,Frédéric Bulot,1990.0,Gabon,Attack
111026,Mathieu Peybernes,1990.0,France,Defender
111036,Mehdi Abeid,1992.0,Algeria,Midfield
111038,Dennis Appiah,1992.0,France,Defender
111039,Ishak Belfodil,1992.0,Algeria,Attack
111041,Zacharie Boucher,1992.0,France,Goalkeeper
111043,Pierrick Cros,1991.0,France,Goalkeeper
111048,Benjamin Jeannot,1992.0,France,Attack
111051,Nampalys Mendy,1992.0,Senegal,Midfield
111053,Yeni Ngbakoto,1992.0,DR Congo,Attack
111057,Idriss Saadi,1992.0,Algeria,Attack
111058,Arnaud Souquet,1992.0,France,Defender
111061,Alassane També,1992.0,Mali,Defender
111063,Atila Turan,1992.0,Turkey,Defender
111073,Ryan Allsop,1992.0,England,Goalkeeper
111078,Emil Forsberg,1991.0,Sweden,Attack
111082,Javier Aquino,1990.0,Mexico,Defender
111114,Kevin Long,1990.0,Ireland,Defender
111163,Gaël Angoula,1982.0,France,Defender
111196,Stefan de Vrij,1992.0,Netherlands,Defender
111227,Andrea Conti,1994.0,Italy,Defender
111275,Philipp Max,1993.0,Germany,Defender
111277,Tim Rieder,1993.0,Germany,Midfield
111283,Cédric Cambon,1986.0,France,Defender
111347,Lorenzo Tonelli,1990.0,Italy,Defender
111376,Massimo Bruno,1993.0,Belgium,Midfield
111422,Neeskens Kebano,1992.0,DR Congo,Attack
111433,Frédéric Veseli,1992.0,Albania,Defender
111438,Matteo Fedele,1992.0,Switzerland,Midfield
111455,Granit Xhaka,1992.0,Switzerland,Midfield
111482,Eric Bauthéac,1987.0,France,Attack
111494,John Tshibumbu,1989.0,DR Congo,Attack
111508,Allan Nyom,1988.0,Cameroon,Defender
111511,Matthieu Sans,1988.0,France,Defender
111524,Ahmed Hegazy,1991.0,Egypt,Defender
111527,Mathieu Duhamel,1984.0,France,Attack
111528,Anthony Gonçalves,1986.0,France,Midfield
111621,Dani Ojeda,1994.0,Spain,Attack
111627,Ryan Mendes,1990.0,Cape Verde,Attack
111630,Erik Lamela,1992.0,Argentina,Attack
111783,Alejandro Bedoya,1987.0,United States,Midfield
111819,Neto,1989.0,Brazil,Goalkeeper
111873,Emiliano Martínez,1992.0,Argentina,Goalkeeper
111881,Takashi Usami,1992.0,Japan,Attack
111893,Giancarlo González,1988.0,Costa Rica,Defender
111900,Ju-ho Park,1987.0,"Korea, South",Defender
111961,Suso,1993.0,Spain,Midfield
112022,Maxime Barthelmé,1988.0,France,Midfield
112052,Bruno Martins Indi,1992.0,Netherlands,Defender
112062,Júnior Caiçara,1989.0,,Defender
112302,Roberto Pereyra,1991.0,Argentina,Midfield
112343,Manolo Gabbiadini,1991.0,Italy,Attack
112465,Sérgio Oliveira,1992.0,Portugal,Midfield
112515,Marcos Alonso,1990.0,Spain,Defender
112552,Paul Papp,1989.0,Romania,Defender
112617,Philip Heise,1991.0,Germany,Defender
112663,Eliran Atar,1987.0,Israel,Attack
112666,Alessandro Longhi,1989.0,Italy,Defender
112668,Tomer Hemed,1987.0,Israel,Attack
112822,Karl-Johan Johnsson,1990.0,Sweden,Goalkeeper
112930,Benito Raman,1994.0,Belgium,Attack
112935,Mark Uth,1991.0,Germany,Attack
112962,Roger Carvalho,1986.0,Brazil,Defender
112988,Cédric Soares,1991.0,Portugal,Defender
113039,Niklas Hult,1990.0,Sweden,Defender
113045,Rubén Pérez,1989.0,Spain,Midfield
113133,Germán Pezzella,1991.0,Argentina,Defender
113612,Sergiu Suciu,1990.0,Romania,Midfield
113707,Rémy Cabella,1990.0,France,Midfield
114060,Enric Gallego,1986.0,Spain,Attack
114093,Greg Cunningham,1991.0,Ireland,Defender
114130,Fábio Espinho,1985.0,Portugal,Midfield
114282,Cristian López,1989.0,Spain,Attack
114340,Gabriel Silva,1991.0,Brazil,Defender
114341,Anselmo,1989.0,Brazil,Midfield
115333,Juanpe,1991.0,Spain,Defender
115382,Guilherme,1991.0,Qatar,Midfield
115507,Bruno Zuculini,1993.0,Argentina,Midfield
115763,Koray Günter,1994.0,Germany,Defender
115989,Dejan Stojanovic,1993.0,Austria,Goalkeeper
116088,Marius Bülter,1993.0,Germany,Attack
116272,Benedikt Röcker,,Germany,Defender
116648,Marcus Bettinelli,1992.0,England,Goalkeeper
116655,Alex Smith,1991.0,England,Midfield
116792,Stefan Lex,1989.0,Germany,Attack
116918,Azbe Jug,1992.0,Slovenia,Goalkeeper
117469,Paweł Olkowski,1990.0,Poland,Defender
117476,Levent Aycicek,1994.0,Germany,Attack
117478,Marnon Busch,1994.0,Germany,Defender
117509,Chris Philipps,1994.0,Luxembourg,Midfield
117518,Aykut Özer,1993.0,Turkey,Goalkeeper
117549,Rodri Ríos,1990.0,Spain,Attack
117674,Maximilian Arnold,1994.0,Germany,Midfield
117996,Phil Jones,1992.0,England,Defender
118008,Patrick Ekeng,1990.0,Cameroon,Midfield
118022,Younès Belhanda,1990.0,Morocco,Midfield
118078,Dickson Nwakaeme,1986.0,Nigeria,Attack
118196,Jean Zimmer,1993.0,Germany,Defender
118275,Maxime Blanc,1992.0,France,Midfield
118278,Xavier Chavalerin,1991.0,France,Midfield
118284,Jordan Ferri,1992.0,France,Midfield
118287,Rachid Ghezzal,1992.0,Algeria,Attack
118303,Mehdi Zeffane,1992.0,Algeria,Defender
118397,Alessandro Schöpf,1994.0,Austria,Midfield
118492,Hotaru Yamaguchi,1990.0,Japan,Midfield
118534,Michael Keane,1993.0,England,Defender
118535,Will Keane,1993.0,Ireland,Attack
118689,Leonardo Spinazzola,1993.0,Italy,Defender
118732,Pablo Chavarría,1988.0,Argentina,Attack
118847,Dominik Kohr,1994.0,Germany,Defender
118940,Ishmael Yartey,1990.0,Ghana,Attack
118997,Aitor Fernández,1991.0,Spain,Goalkeeper
119031,Kaan Ayhan,1994.0,Türkiye,Midfield
119044,Marcel Sobottka,1994.0,Germany,Midfield
119085,Loris Benito,1992.0,Switzerland,Defender
119115,Diego Falcinelli,1991.0,Italy,Attack
119120,Robert Leipertz,1993.0,Germany,Attack
119164,Ezequiel Schelotto,1989.0,Italy,Defender
119169,Aron Jóhannsson,1990.0,United States,Attack
119194,Noah Korczowski,1994.0,Germany,Defender
119211,Mitchell Weiser,1994.0,Germany,Defender
119213,Richmond Boakye,1993.0,,Attack
119228,Luis Muriel,1991.0,Colombia,Attack
119234,Karim Onisiwo,1992.0,Austria,Attack
119235,Carlos Bacca,1986.0,Colombia,Attack
119269,Shane Duffy,1992.0,Ireland,Defender
119277,Yannick Gerhardt,1994.0,Germany,Midfield
119296,Emre Can,1994.0,Germany,Defender
119355,Matteo Ciofani,1988.0,Italy,Defender
119366,Leonardo Blanchard,1988.0,Italy,Defender
119369,Federico Dionisi,1987.0,Italy,Attack
119537,Lorenzo Reyes,1991.0,Chile,Midfield
119555,Maurice Hirsch,1993.0,Germany,Midfield
119557,Kenan Karaman,1994.0,Turkey,Attack
119581,Marvin Wanitzek,1993.0,Germany,Midfield
119622,Javi Lara,1985.0,Spain,Midfield
119878,Toni Dovale,1990.0,Spain,Attack
119905,Hugo Mallo,1991.0,Spain,Defender
120091,Kassim Abdallah,1987.0,Comoros,Defender
120095,José Campaña,1993.0,Spain,Midfield
120175,Pavol Bajza,1991.0,Slovakia,Goalkeeper
120205,Michael Gregoritsch,1994.0,Austria,Attack
120206,Lukas Jäger,1994.0,Austria,Defender
120211,Maksym Koval,1992.0,Ukraine,Goalkeeper
120241,Jazz Richards,1991.0,Wales,Defender
120443,Santiago Arias,1992.0,Colombia,Defender
120458,Davide Bariti,1991.0,Italy,Attack
120565,Andre Gray,1991.0,Jamaica,Attack
120610,Diafra Sakho,1989.0,Senegal,Attack
120629,Alphonse Areola,1993.0,France,Goalkeeper
120630,Emmanuel Emenike,1987.0,Nigeria,Attack
120651,Vincent Le Goff,1989.0,France,Defender
120705,Juan Carlos,1988.0,Spain,Goalkeeper
120760,Jonathan Tinhan,1989.0,Benin,Attack
120785,Knowledge Musona,1990.0,Zimbabwe,Midfield
120834,Markus Mendler,1993.0,Germany,Attack
121236,Rob Hall,1993.0,England,Attack
121257,Adam Forshaw,1991.0,England,Midfield
121279,Tom Carroll,1992.0,England,Midfield
121280,Steven Caulker,1991.0,Sierra Leone,Defender
121324,John Egan,1992.0,Ireland,Defender
121385,Grant Hanley,1991.0,Scotland,Defender
121398,Tommy Smith,1992.0,England,Defender
121402,Ahmad Benali,1992.0,Libya,Midfield
121404,Omar Elabdellaoui,1991.0,Norway,Defender
121411,Joan Román,1993.0,Spain,Midfield
121477,Craig Dawson,1990.0,England,Defender
121483,Jan Oblak,1993.0,Slovenia,Goalkeeper
121528,Berkay Dabanli,1990.0,Germany,Defender
121686,Cristian Gamboa,1989.0,Costa Rica,Defender
121756,Rômulo,1987.0,Italy,Midfield
121985,Juan Jesus,1991.0,Brazil,Defender
121990,Wellington Silva,1993.0,Brazil,Attack
122011,Markus Henriksen,1992.0,Norway,Defender
